track_name,artist_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Keep On Steppin',Fatback Band,spotify:track:0L5yuizs9VI01WcZ2D7qy7,0.765,0.716,9,-9.55,0,0.124,0.145,0.153,0.0342,0.941,97.647,audio_features,0L5yuizs9VI01WcZ2D7qy7,https://api.spotify.com/v1/tracks/0L5yuizs9VI01WcZ2D7qy7,https://api.spotify.com/v1/audio-analysis/0L5yuizs9VI01WcZ2D7qy7,188173,4
Spanish Hustle,Fatback Band,spotify:track:6DhCa5163Mt3wl9PQXfLpu,0.439,0.967,7,-6.973,0,0.089,0.00252,0.222,0.0689,0.706,123.658,audio_features,6DhCa5163Mt3wl9PQXfLpu,https://api.spotify.com/v1/tracks/6DhCa5163Mt3wl9PQXfLpu,https://api.spotify.com/v1/audio-analysis/6DhCa5163Mt3wl9PQXfLpu,209640,4
Love Missile F1-11,Sigue Sigue Sputnik,spotify:track:4MUNIBQHE5y6DuR6qJmmoR,0.471,0.889,4,-8.852,1,0.0543,0.00263,0.0229,0.498,0.895,193.499,audio_features,4MUNIBQHE5y6DuR6qJmmoR,https://api.spotify.com/v1/tracks/4MUNIBQHE5y6DuR6qJmmoR,https://api.spotify.com/v1/audio-analysis/4MUNIBQHE5y6DuR6qJmmoR,224720,4
California Shake,Margo Guryan,spotify:track:6XYVhCTWIzL32Rb5NhT0Da,0.526,0.615,10,-8.693,1,0.0386,0.105,0.0477,0.207,0.533,78.966,audio_features,6XYVhCTWIzL32Rb5NhT0Da,https://api.spotify.com/v1/tracks/6XYVhCTWIzL32Rb5NhT0Da,https://api.spotify.com/v1/audio-analysis/6XYVhCTWIzL32Rb5NhT0Da,207840,4
Boogie Blues,Rob Hoeke,spotify:track:5BbonqILiLWRfqWjHJil8d,0.341,0.725,0,-11.271,1,0.0372,0.31,0.915,0.0838,0.965,174.684,audio_features,5BbonqILiLWRfqWjHJil8d,https://api.spotify.com/v1/tracks/5BbonqILiLWRfqWjHJil8d,https://api.spotify.com/v1/audio-analysis/5BbonqILiLWRfqWjHJil8d,187333,4
The Joint's Really Jumpin,Jimmy Evans,spotify:track:4uWQgR6sbhrtk18kg46yhK,0.331,0.823,8,-7.39,1,0.0529,0.829,7.5e-05,0.29,0.97,173.869,audio_features,4uWQgR6sbhrtk18kg46yhK,https://api.spotify.com/v1/tracks/4uWQgR6sbhrtk18kg46yhK,https://api.spotify.com/v1/audio-analysis/4uWQgR6sbhrtk18kg46yhK,112120,4
Amsterdam,Kris de Bruyne,spotify:track:3cRve7M30WZGUoArfIOkok,0.298,0.241,7,-8.681,0,0.0343,0.913,0.000291,0.124,0.0479,114.499,audio_features,3cRve7M30WZGUoArfIOkok,https://api.spotify.com/v1/tracks/3cRve7M30WZGUoArfIOkok,https://api.spotify.com/v1/audio-analysis/3cRve7M30WZGUoArfIOkok,226267,4
Anytime Anyplace Anywhere,Carter The Unstoppable Sex Machine,spotify:track:5CDuVAY3ygv8B8Ut6xALF5,0.498,0.785,4,-8.903,0,0.0688,0.00105,0.246,0.308,0.147,125.157,audio_features,5CDuVAY3ygv8B8Ut6xALF5,https://api.spotify.com/v1/tracks/5CDuVAY3ygv8B8Ut6xALF5,https://api.spotify.com/v1/audio-analysis/5CDuVAY3ygv8B8Ut6xALF5,251000,4
On 33,Stereo MC's,spotify:track:3K4JlIpdhZQRYqsOjkeU3g,0.791,0.383,1,-18.869,1,0.236,0.0543,0.422,0.103,0.538,123.346,audio_features,3K4JlIpdhZQRYqsOjkeU3g,https://api.spotify.com/v1/tracks/3K4JlIpdhZQRYqsOjkeU3g,https://api.spotify.com/v1/audio-analysis/3K4JlIpdhZQRYqsOjkeU3g,309533,4
What Is Soul?,Stereo MC's,spotify:track:6wuSolFk9hZEJ7rWJ79KVx,0.553,0.866,9,-11.603,1,0.102,0.00545,3.35e-05,0.107,0.926,188.201,audio_features,6wuSolFk9hZEJ7rWJ79KVx,https://api.spotify.com/v1/tracks/6wuSolFk9hZEJ7rWJ79KVx,https://api.spotify.com/v1/audio-analysis/6wuSolFk9hZEJ7rWJ79KVx,286800,4
All About Eve,Marxman,spotify:track:4dD52fJLeYhW0GRuNqUOws,0.683,0.443,6,-10.517,0,0.0665,0.0537,0.761,0.104,0.426,104.746,audio_features,4dD52fJLeYhW0GRuNqUOws,https://api.spotify.com/v1/tracks/4dD52fJLeYhW0GRuNqUOws,https://api.spotify.com/v1/audio-analysis/4dD52fJLeYhW0GRuNqUOws,347800,4
36 Grad,2raumwohnung,spotify:track:6ZmE38HWQoHv2BI2BlSdxa,0.666,0.711,2,-6.616,0,0.03,0.103,0.0,0.323,0.688,125.998,audio_features,6ZmE38HWQoHv2BI2BlSdxa,https://api.spotify.com/v1/tracks/6ZmE38HWQoHv2BI2BlSdxa,https://api.spotify.com/v1/audio-analysis/6ZmE38HWQoHv2BI2BlSdxa,230467,4
Down By The Lazy River,The Osmonds,spotify:track:129Q6ew799XSfBpCr6yFHY,0.605,0.851,1,-6.871,0,0.0582,0.346,0.0,0.245,0.962,142.129,audio_features,129Q6ew799XSfBpCr6yFHY,https://api.spotify.com/v1/tracks/129Q6ew799XSfBpCr6yFHY,https://api.spotify.com/v1/audio-analysis/129Q6ew799XSfBpCr6yFHY,156227,4
Apache,Incredible Bongo Band,spotify:track:51ml2bJs9zDLv1PbzNQzPP,0.659,0.764,7,-7.635,1,0.176,0.0106,0.874,0.0761,0.551,118.245,audio_features,51ml2bJs9zDLv1PbzNQzPP,https://api.spotify.com/v1/tracks/51ml2bJs9zDLv1PbzNQzPP,https://api.spotify.com/v1/audio-analysis/51ml2bJs9zDLv1PbzNQzPP,293427,4
Bongo Rock,Incredible Bongo Band,spotify:track:2teN2uYbwMQraPG7Gu2Zfo,0.635,0.927,6,-8.372,0,0.0464,0.00445,0.788,0.36,0.897,124.471,audio_features,2teN2uYbwMQraPG7Gu2Zfo,https://api.spotify.com/v1/tracks/2teN2uYbwMQraPG7Gu2Zfo,https://api.spotify.com/v1/audio-analysis/2teN2uYbwMQraPG7Gu2Zfo,159293,4
The Beat(en) Generation,The The,spotify:track:7nxo1kDx3CAuDPxIQGvMGQ,0.57,0.826,0,-5.863,1,0.0767,0.0585,0.0182,0.138,0.747,169.898,audio_features,7nxo1kDx3CAuDPxIQGvMGQ,https://api.spotify.com/v1/tracks/7nxo1kDx3CAuDPxIQGvMGQ,https://api.spotify.com/v1/audio-analysis/7nxo1kDx3CAuDPxIQGvMGQ,185040,4
This Is The Day - Disinfected Version,The The,spotify:track:72ZAkjRycngWYv9FOBSZEU,0.609,0.515,3,-8.25,1,0.0277,0.0211,0.0744,0.134,0.8,145.184,audio_features,72ZAkjRycngWYv9FOBSZEU,https://api.spotify.com/v1/tracks/72ZAkjRycngWYv9FOBSZEU,https://api.spotify.com/v1/audio-analysis/72ZAkjRycngWYv9FOBSZEU,236240,4
"Uncertain Smile - 12"" Remix",The The,spotify:track:4XpHQQLQRrkpx92NqejUxV,0.6,0.833,11,-4.573,0,0.053,0.245,0.777,0.102,0.676,144.426,audio_features,4XpHQQLQRrkpx92NqejUxV,https://api.spotify.com/v1/tracks/4XpHQQLQRrkpx92NqejUxV,https://api.spotify.com/v1/audio-analysis/4XpHQQLQRrkpx92NqejUxV,599400,4
"Perfect - 12"" Remix",The The,spotify:track:3d83qWGVj3i1AzPAwkXf69,0.625,0.923,4,-5.063,0,0.0355,0.000588,0.668,0.0962,0.592,131.4,audio_features,3d83qWGVj3i1AzPAwkXf69,https://api.spotify.com/v1/tracks/3d83qWGVj3i1AzPAwkXf69,https://api.spotify.com/v1/audio-analysis/3d83qWGVj3i1AzPAwkXf69,539560,4
"Perfect - 12"" Remix",Paul Hardiman,spotify:track:3d83qWGVj3i1AzPAwkXf69,0.625,0.923,4,-5.063,0,0.0355,0.000588,0.668,0.0962,0.592,131.4,audio_features,3d83qWGVj3i1AzPAwkXf69,https://api.spotify.com/v1/tracks/3d83qWGVj3i1AzPAwkXf69,https://api.spotify.com/v1/audio-analysis/3d83qWGVj3i1AzPAwkXf69,539560,4
"Perfect - 12"" Remix",Matt Johnson,spotify:track:3d83qWGVj3i1AzPAwkXf69,0.625,0.923,4,-5.063,0,0.0355,0.000588,0.668,0.0962,0.592,131.4,audio_features,3d83qWGVj3i1AzPAwkXf69,https://api.spotify.com/v1/tracks/3d83qWGVj3i1AzPAwkXf69,https://api.spotify.com/v1/audio-analysis/3d83qWGVj3i1AzPAwkXf69,539560,4
"Right Here, Right Now",Fatboy Slim,spotify:track:2QBCDLQ3ZxmoHWoQwT0tvL,0.495,0.916,4,-5.022,0,0.12,0.00775,0.917,0.111,0.108,124.695,audio_features,2QBCDLQ3ZxmoHWoQwT0tvL,https://api.spotify.com/v1/tracks/2QBCDLQ3ZxmoHWoQwT0tvL,https://api.spotify.com/v1/audio-analysis/2QBCDLQ3ZxmoHWoQwT0tvL,234560,4
It's The Same Old Song - Single Version / Mono,Four Tops,spotify:track:1vynbFn3esJSeqG6STPsi5,0.714,0.84,2,-3.732,0,0.0298,0.269,0.0,0.393,0.98,126.014,audio_features,1vynbFn3esJSeqG6STPsi5,https://api.spotify.com/v1/tracks/1vynbFn3esJSeqG6STPsi5,https://api.spotify.com/v1/audio-analysis/1vynbFn3esJSeqG6STPsi5,168293,4
Jimmy Mack - Single Version (Mono),Martha Reeves & The Vandellas,spotify:track:32yAOjLF9TWGuPhz2ZV5DN,0.712,0.779,1,-2.94,1,0.0305,0.154,0.00487,0.0631,0.9,129.343,audio_features,32yAOjLF9TWGuPhz2ZV5DN,https://api.spotify.com/v1/tracks/32yAOjLF9TWGuPhz2ZV5DN,https://api.spotify.com/v1/audio-analysis/32yAOjLF9TWGuPhz2ZV5DN,174787,4
#53,Weaves,spotify:track:6aIn4R0BDeoZOBzuOTJdPi,0.32,0.772,4,-3.829,1,0.0406,0.000559,0.00263,0.169,0.361,135.384,audio_features,6aIn4R0BDeoZOBzuOTJdPi,https://api.spotify.com/v1/tracks/6aIn4R0BDeoZOBzuOTJdPi,https://api.spotify.com/v1/audio-analysis/6aIn4R0BDeoZOBzuOTJdPi,240348,4
Summertime Blues,Blue Cheer,spotify:track:1SByyAATILgVs7Kdanvrfe,0.461,0.572,7,-7.51,0,0.0523,0.656,0.000929,0.412,0.621,139.542,audio_features,1SByyAATILgVs7Kdanvrfe,https://api.spotify.com/v1/tracks/1SByyAATILgVs7Kdanvrfe,https://api.spotify.com/v1/audio-analysis/1SByyAATILgVs7Kdanvrfe,224960,4
Money Is the Root of All Evil,Horace Andy,spotify:track:7snVKfHAuoE2wV8e3lkKc7,0.769,0.231,3,-20.52,1,0.275,0.525,1.8e-05,0.113,0.699,144.176,audio_features,7snVKfHAuoE2wV8e3lkKc7,https://api.spotify.com/v1/tracks/7snVKfHAuoE2wV8e3lkKc7,https://api.spotify.com/v1/audio-analysis/7snVKfHAuoE2wV8e3lkKc7,160453,4
Rose Garden,Lynn Anderson,spotify:track:6P3xs4yJMDVMAQybdGWDUO,0.596,0.473,0,-12.048,1,0.0295,0.0578,0.0,0.118,0.964,130.517,audio_features,6P3xs4yJMDVMAQybdGWDUO,https://api.spotify.com/v1/tracks/6P3xs4yJMDVMAQybdGWDUO,https://api.spotify.com/v1/audio-analysis/6P3xs4yJMDVMAQybdGWDUO,174040,4
Seasons in the Sun,Terry Jacks,spotify:track:6AhUX0ObPgTnS5GGFrRidN,0.623,0.427,6,-14.58,1,0.05,0.443,0.0,0.1,0.899,99.167,audio_features,6AhUX0ObPgTnS5GGFrRidN,https://api.spotify.com/v1/tracks/6AhUX0ObPgTnS5GGFrRidN,https://api.spotify.com/v1/audio-analysis/6AhUX0ObPgTnS5GGFrRidN,205587,4
Yellow River,Christie,spotify:track:5s2b6aZj3xTzBQ1G4Q3W3g,0.628,0.509,4,-13.552,1,0.0293,0.0798,0.0,0.138,0.883,129.856,audio_features,5s2b6aZj3xTzBQ1G4Q3W3g,https://api.spotify.com/v1/tracks/5s2b6aZj3xTzBQ1G4Q3W3g,https://api.spotify.com/v1/audio-analysis/5s2b6aZj3xTzBQ1G4Q3W3g,166200,4
"More, More, More - Single Version",Andrea True Connection,spotify:track:3AE5u8SGUVStmdjXzHWflz,0.657,0.667,9,-11.704,0,0.0356,0.0183,0.000282,0.203,0.868,104.231,audio_features,3AE5u8SGUVStmdjXzHWflz,https://api.spotify.com/v1/tracks/3AE5u8SGUVStmdjXzHWflz,https://api.spotify.com/v1/audio-analysis/3AE5u8SGUVStmdjXzHWflz,180280,4
Relight My Fire - Single Version,Dan Hartman,spotify:track:0ZvLrvwzp0nBkfmtzL7XO1,0.759,0.871,0,-7.034,1,0.0391,0.0687,0.0,0.342,0.871,120.43,audio_features,0ZvLrvwzp0nBkfmtzL7XO1,https://api.spotify.com/v1/tracks/0ZvLrvwzp0nBkfmtzL7XO1,https://api.spotify.com/v1/audio-analysis/0ZvLrvwzp0nBkfmtzL7XO1,224333,4
I'm On Fire,5000 Volts,spotify:track:2LKVqj0hkZsqQTOuWypM1c,0.635,0.874,2,-5.047,0,0.0402,0.317,0.0582,0.243,0.939,138.456,audio_features,2LKVqj0hkZsqQTOuWypM1c,https://api.spotify.com/v1/tracks/2LKVqj0hkZsqQTOuWypM1c,https://api.spotify.com/v1/audio-analysis/2LKVqj0hkZsqQTOuWypM1c,154427,4
"Shame, Shame, Shame",Linda Fields,spotify:track:1cdRKJlpHp273rwdqMRLOr,0.795,0.603,7,-7.469,1,0.0396,0.317,2.74e-06,0.172,0.925,102.482,audio_features,1cdRKJlpHp273rwdqMRLOr,https://api.spotify.com/v1/tracks/1cdRKJlpHp273rwdqMRLOr,https://api.spotify.com/v1/audio-analysis/1cdRKJlpHp273rwdqMRLOr,238973,4
"Shame, Shame, Shame",The Funky Boys,spotify:track:1cdRKJlpHp273rwdqMRLOr,0.795,0.603,7,-7.469,1,0.0396,0.317,2.74e-06,0.172,0.925,102.482,audio_features,1cdRKJlpHp273rwdqMRLOr,https://api.spotify.com/v1/tracks/1cdRKJlpHp273rwdqMRLOr,https://api.spotify.com/v1/audio-analysis/1cdRKJlpHp273rwdqMRLOr,238973,4
Will It Go Round In Circles,Billy Preston,spotify:track:294jxC0FoNIhB2pryRLvJ3,0.658,0.882,1,-7.885,1,0.0302,0.23,2.96e-05,0.358,0.887,98.478,audio_features,294jxC0FoNIhB2pryRLvJ3,https://api.spotify.com/v1/tracks/294jxC0FoNIhB2pryRLvJ3,https://api.spotify.com/v1/audio-analysis/294jxC0FoNIhB2pryRLvJ3,268200,4
"Theme From ""Which Way Is Up"" - Single Version",Stargard,spotify:track:67msnoz1LsNTcPXmhPVRiy,0.869,0.819,10,-11.721,0,0.0468,0.0564,0.0228,0.0382,0.891,103.617,audio_features,67msnoz1LsNTcPXmhPVRiy,https://api.spotify.com/v1/tracks/67msnoz1LsNTcPXmhPVRiy,https://api.spotify.com/v1/audio-analysis/67msnoz1LsNTcPXmhPVRiy,187227,4
All Around My Hat,Steeleye Span,spotify:track:35mVjkAYtw0bz3fzBCfIxc,0.506,0.506,2,-13.128,1,0.0539,0.703,0.000743,0.138,0.653,142.038,audio_features,35mVjkAYtw0bz3fzBCfIxc,https://api.spotify.com/v1/tracks/35mVjkAYtw0bz3fzBCfIxc,https://api.spotify.com/v1/audio-analysis/35mVjkAYtw0bz3fzBCfIxc,247667,4
My Claim to Fame,James Wells,spotify:track:5fraERRFYCHi31F9bwDOrM,0.497,0.838,0,-10.325,1,0.129,0.0123,0.0142,0.0388,0.766,121.343,audio_features,5fraERRFYCHi31F9bwDOrM,https://api.spotify.com/v1/tracks/5fraERRFYCHi31F9bwDOrM,https://api.spotify.com/v1/audio-analysis/5fraERRFYCHi31F9bwDOrM,221440,4
74 Is the New 24,Giorgio Moroder,spotify:track:5v2riMmJnPkWibeXkKGg4c,0.551,0.849,11,-8.035,0,0.0331,0.00235,0.897,0.553,0.531,128.033,audio_features,5v2riMmJnPkWibeXkKGg4c,https://api.spotify.com/v1/tracks/5v2riMmJnPkWibeXkKGg4c,https://api.spotify.com/v1/audio-analysis/5v2riMmJnPkWibeXkKGg4c,241747,4
My Boomerang Won't Come Back,Charlie Drake,spotify:track:4lhE7O7sibHbJ4UejKOgUO,0.693,0.536,11,-10.971,1,0.484,0.752,0.0,0.488,0.702,101.469,audio_features,4lhE7O7sibHbJ4UejKOgUO,https://api.spotify.com/v1/tracks/4lhE7O7sibHbJ4UejKOgUO,https://api.spotify.com/v1/audio-analysis/4lhE7O7sibHbJ4UejKOgUO,214843,4
Singin' in the Rain,Gene Kelly,spotify:track:03g9EimSnF1vbC23ov41wR,0.381,0.246,5,-10.339,1,0.0316,0.925,0.000369,0.183,0.371,133.347,audio_features,03g9EimSnF1vbC23ov41wR,https://api.spotify.com/v1/tracks/03g9EimSnF1vbC23ov41wR,https://api.spotify.com/v1/audio-analysis/03g9EimSnF1vbC23ov41wR,173999,4
"Mund Auf Augen Zu (Stecker Raus, Ich Dreh’ Durch)",Cobra Killer,spotify:track:6q9hMprVG2cp7GVxXfxgLl,0.758,0.846,1,-6.473,1,0.0862,0.0452,0.000348,0.189,0.951,79.28,audio_features,6q9hMprVG2cp7GVxXfxgLl,https://api.spotify.com/v1/tracks/6q9hMprVG2cp7GVxXfxgLl,https://api.spotify.com/v1/audio-analysis/6q9hMprVG2cp7GVxXfxgLl,264107,4
This is a Man's Man's Man's World,The Residents,spotify:track:6Xi0Ls6qKM1dmTKs0t40Dr,0.487,0.403,1,-10.448,1,0.031,0.838,6.65e-05,0.123,0.397,161.258,audio_features,6Xi0Ls6qKM1dmTKs0t40Dr,https://api.spotify.com/v1/tracks/6Xi0Ls6qKM1dmTKs0t40Dr,https://api.spotify.com/v1/audio-analysis/6Xi0Ls6qKM1dmTKs0t40Dr,222373,4
There's Blood on the Bunny - Thoreau Mix,The Residents,spotify:track:5WEHW8UIZKIVPMZ58qOQ0y,0.528,0.768,2,-11.831,1,0.0682,0.0654,0.322,0.336,0.325,165.814,audio_features,5WEHW8UIZKIVPMZ58qOQ0y,https://api.spotify.com/v1/tracks/5WEHW8UIZKIVPMZ58qOQ0y,https://api.spotify.com/v1/audio-analysis/5WEHW8UIZKIVPMZ58qOQ0y,238227,4
Kaw-Liga - Prairie Mix,The Residents,spotify:track:2bjQXdpUdtGeq93j0GgcFc,0.772,0.429,11,-12.161,0,0.0322,0.0018,0.61,0.361,0.942,118.871,audio_features,2bjQXdpUdtGeq93j0GgcFc,https://api.spotify.com/v1/tracks/2bjQXdpUdtGeq93j0GgcFc,https://api.spotify.com/v1/audio-analysis/2bjQXdpUdtGeq93j0GgcFc,571307,4
Hit the Road Jack - Remix,The Residents,spotify:track:4pBUKoFd8GjbCtpgZ3yPO5,0.277,0.718,7,-9.935,1,0.071,0.00804,0.0743,0.111,0.206,184.043,audio_features,4pBUKoFd8GjbCtpgZ3yPO5,https://api.spotify.com/v1/tracks/4pBUKoFd8GjbCtpgZ3yPO5,https://api.spotify.com/v1/audio-analysis/4pBUKoFd8GjbCtpgZ3yPO5,237893,3
Da Da Da (I Don't Love You You Don't Love Me Aha Aha Aha),Trio,spotify:track:34gtutaQo2OAS6ETHQXilK,0.824,0.57,5,-15.304,0,0.0476,0.00248,0.0575,0.235,0.965,131.254,audio_features,34gtutaQo2OAS6ETHQXilK,https://api.spotify.com/v1/tracks/34gtutaQo2OAS6ETHQXilK,https://api.spotify.com/v1/audio-analysis/34gtutaQo2OAS6ETHQXilK,199267,4
Love Come Down - Single Version,"Evelyn ""Champagne"" King",spotify:track:4OdA7oQSpNvUhdOcNJok0D,0.8,0.617,11,-7.762,1,0.0648,0.00449,0.00409,0.0661,0.908,117.239,audio_features,4OdA7oQSpNvUhdOcNJok0D,https://api.spotify.com/v1/tracks/4OdA7oQSpNvUhdOcNJok0D,https://api.spotify.com/v1/audio-analysis/4OdA7oQSpNvUhdOcNJok0D,217920,4
Doctor! Doctor!,Thompson Twins,spotify:track:0P412IP7uGemFJNx3ccPAB,0.686,0.66,5,-11.894,1,0.0309,0.297,2.6e-05,0.151,0.921,119.52,audio_features,0P412IP7uGemFJNx3ccPAB,https://api.spotify.com/v1/tracks/0P412IP7uGemFJNx3ccPAB,https://api.spotify.com/v1/audio-analysis/0P412IP7uGemFJNx3ccPAB,279000,4
Din Daa Daa,George Kranz,spotify:track:75BgSdh6oigfxQ2tbQXu0Z,0.746,0.79,7,-7.59,1,0.0768,0.0642,0.000455,0.315,0.598,123.837,audio_features,75BgSdh6oigfxQ2tbQXu0Z,https://api.spotify.com/v1/tracks/75BgSdh6oigfxQ2tbQXu0Z,https://api.spotify.com/v1/audio-analysis/75BgSdh6oigfxQ2tbQXu0Z,378218,4
Planet Rock,Afrika Bambaataa,spotify:track:17LmwRbwFqtnese1K0xtgj,0.855,0.93,7,-5.782,1,0.159,0.047,1.13e-06,0.0845,0.637,126.472,audio_features,17LmwRbwFqtnese1K0xtgj,https://api.spotify.com/v1/tracks/17LmwRbwFqtnese1K0xtgj,https://api.spotify.com/v1/audio-analysis/17LmwRbwFqtnese1K0xtgj,452586,4
Planet Rock,The Soul Sonic Force,spotify:track:17LmwRbwFqtnese1K0xtgj,0.855,0.93,7,-5.782,1,0.159,0.047,1.13e-06,0.0845,0.637,126.472,audio_features,17LmwRbwFqtnese1K0xtgj,https://api.spotify.com/v1/tracks/17LmwRbwFqtnese1K0xtgj,https://api.spotify.com/v1/audio-analysis/17LmwRbwFqtnese1K0xtgj,452586,4
Move Your Body,Marshall Jefferson,spotify:track:2lhANJgoCohe3sQtsV2Kck,0.813,0.879,4,-7.0,0,0.103,0.0358,4.7e-06,0.647,0.613,122.316,audio_features,2lhANJgoCohe3sQtsV2Kck,https://api.spotify.com/v1/tracks/2lhANJgoCohe3sQtsV2Kck,https://api.spotify.com/v1/audio-analysis/2lhANJgoCohe3sQtsV2Kck,403893,4
Can You Party?,Royal House,spotify:track:2GH8f03eJJeXPkATwrbvA8,0.759,0.951,9,-2.601,0,0.214,0.0347,0.000641,0.42,0.909,123.293,audio_features,2GH8f03eJJeXPkATwrbvA8,https://api.spotify.com/v1/tracks/2GH8f03eJJeXPkATwrbvA8,https://api.spotify.com/v1/audio-analysis/2GH8f03eJJeXPkATwrbvA8,364507,4
Pop Muzik - Original,M,spotify:track:1oGKM667zA4myuI7ezWTl5,0.935,0.646,1,-12.752,1,0.0391,0.0723,0.000431,0.169,0.97,110.807,audio_features,1oGKM667zA4myuI7ezWTl5,https://api.spotify.com/v1/tracks/1oGKM667zA4myuI7ezWTl5,https://api.spotify.com/v1/audio-analysis/1oGKM667zA4myuI7ezWTl5,295760,4
Das Testament Des Dr Mabuse (13th Life Mix),Propaganda,spotify:track:5j6w6YRWndQ0XWpPgYgAIr,0.603,0.786,7,-13.32,0,0.0408,0.00387,0.691,0.0616,0.91,107.847,audio_features,5j6w6YRWndQ0XWpPgYgAIr,https://api.spotify.com/v1/tracks/5j6w6YRWndQ0XWpPgYgAIr,https://api.spotify.com/v1/audio-analysis/5j6w6YRWndQ0XWpPgYgAIr,392080,4
Let It Whip,Dazz Band,spotify:track:3bzwN2zFR5eF9tdNKSnbd4,0.857,0.816,7,-6.947,1,0.0598,0.217,8.21e-05,0.135,0.965,131.99,audio_features,3bzwN2zFR5eF9tdNKSnbd4,https://api.spotify.com/v1/tracks/3bzwN2zFR5eF9tdNKSnbd4,https://api.spotify.com/v1/audio-analysis/3bzwN2zFR5eF9tdNKSnbd4,282647,4
Wishing (If I Had a Photograph of You) [Re-Recorded],A Flock Of Seagulls,spotify:track:1EZVLz29vJe8aTASvT45OH,0.657,0.593,1,-7.69,1,0.0325,0.00182,0.000161,0.125,0.732,120.012,audio_features,1EZVLz29vJe8aTASvT45OH,https://api.spotify.com/v1/tracks/1EZVLz29vJe8aTASvT45OH,https://api.spotify.com/v1/audio-analysis/1EZVLz29vJe8aTASvT45OH,296347,4
Miami Vice Theme,Jan Hammer,spotify:track:6OSTRZgE632RQ2a5l6NReb,0.542,0.929,7,-6.682,1,0.0461,0.262,0.877,0.0973,0.72,115.649,audio_features,6OSTRZgE632RQ2a5l6NReb,https://api.spotify.com/v1/tracks/6OSTRZgE632RQ2a5l6NReb,https://api.spotify.com/v1/audio-analysis/6OSTRZgE632RQ2a5l6NReb,147680,4
"Axel F - From ""Beverly Hills Cop"" Soundtrack",Harold Faltermeyer,spotify:track:1GVd8euqs4yQxGyIOLJX0c,0.786,0.5,1,-16.245,1,0.109,0.0299,0.914,0.0864,0.588,117.088,audio_features,1GVd8euqs4yQxGyIOLJX0c,https://api.spotify.com/v1/tracks/1GVd8euqs4yQxGyIOLJX0c,https://api.spotify.com/v1/audio-analysis/1GVd8euqs4yQxGyIOLJX0c,179987,4
Baby Turns Blue,Virgin Prunes,spotify:track:3bTYU6srrW2KJ9PVuDUtKd,0.485,0.809,11,-5.287,0,0.0478,0.00974,2.06e-06,0.163,0.382,131.463,audio_features,3bTYU6srrW2KJ9PVuDUtKd,https://api.spotify.com/v1/tracks/3bTYU6srrW2KJ9PVuDUtKd,https://api.spotify.com/v1/audio-analysis/3bTYU6srrW2KJ9PVuDUtKd,219227,4
Nelson Mandela,The Specials,spotify:track:39NCkhaXPSL0i1LLH5A1iE,0.635,0.672,0,-10.911,1,0.0555,0.0433,0.00855,0.163,0.773,127.077,audio_features,39NCkhaXPSL0i1LLH5A1iE,https://api.spotify.com/v1/tracks/39NCkhaXPSL0i1LLH5A1iE,https://api.spotify.com/v1/audio-analysis/39NCkhaXPSL0i1LLH5A1iE,249733,4
"Here Comes the Man - 12"" Version",Boom Boom Room,spotify:track:4Rjzf8BGDOULpT0dX18eAf,0.673,0.691,9,-10.668,0,0.0332,0.0559,0.00326,0.356,0.963,136.015,audio_features,4Rjzf8BGDOULpT0dX18eAf,https://api.spotify.com/v1/tracks/4Rjzf8BGDOULpT0dX18eAf,https://api.spotify.com/v1/audio-analysis/4Rjzf8BGDOULpT0dX18eAf,399840,4
Something's Rotten In The Back Of Iceland,Half Man Half Biscuit,spotify:track:19IdsoDvZpbTcGXUeL4fA5,0.288,0.959,0,-4.382,1,0.139,0.109,0.0131,0.157,0.596,177.182,audio_features,19IdsoDvZpbTcGXUeL4fA5,https://api.spotify.com/v1/tracks/19IdsoDvZpbTcGXUeL4fA5,https://api.spotify.com/v1/audio-analysis/19IdsoDvZpbTcGXUeL4fA5,153653,4
Fascinating Rhythm - Extended Version,Bass-o-Matic,spotify:track:458lR2KkpSI5e6iu6ERVrq,0.766,0.591,1,-14.334,1,0.0583,0.00078,0.612,0.296,0.584,101.67,audio_features,458lR2KkpSI5e6iu6ERVrq,https://api.spotify.com/v1/tracks/458lR2KkpSI5e6iu6ERVrq,https://api.spotify.com/v1/audio-analysis/458lR2KkpSI5e6iu6ERVrq,370880,4
Zombie,The Cranberries,spotify:track:4lpU3rswCGwD3LxjBoRveM,0.278,0.74,7,-4.994,1,0.0421,0.0206,0.00623,0.377,0.287,165.266,audio_features,4lpU3rswCGwD3LxjBoRveM,https://api.spotify.com/v1/tracks/4lpU3rswCGwD3LxjBoRveM,https://api.spotify.com/v1/audio-analysis/4lpU3rswCGwD3LxjBoRveM,305573,4
Mambo No.5,Lou Bega,spotify:track:1CU0QE21IGoQfqqFoZvRDj,0.613,0.78,5,-7.814,0,0.409,0.09,0.0,0.32,0.921,174.112,audio_features,1CU0QE21IGoQfqqFoZvRDj,https://api.spotify.com/v1/tracks/1CU0QE21IGoQfqqFoZvRDj,https://api.spotify.com/v1/audio-analysis/1CU0QE21IGoQfqqFoZvRDj,219653,4
